order_id,customer_id,order_date,product_category,amount,payment_method
3986,727,2024-05-25,Fitness,405.7,Debit Card
3987,205,2025-04-22,Home,223.17,PayPal
3988,804,2025-01-29,Books,386.1,PayPal
3989,431,2025-07-11,Fitness,702.61,PayPal
3990,5,2024-04-29,Home,487.82,Credit Card
3991,770,2024-01-30,Fitness,488.21,PayPal
3992,303,2025-08-28,Electronics,752.01,Debit Card
3993,185,2024-02-29,Books,843.56,PayPal
3994,441,2025-07-12,Electronics,86.48,Debit Card
3995,837,2025-05-27,Fitness,991.45,Debit Card
3996,7,2024-02-16,Electronics,635.01,Credit Card
3997,297,2025-12-15,Home,665.77,Debit Card
3998,781,2025-03-17,Clothing,159.71,Credit Card
3999,500,2024-08-15,Home,223.65,PayPal
4000,862,2024-02-28,Home,,PayPal
4001,658,2025-10-24,Clothing,812.8,PayPal
4002,184,2025-10-17,Clothing,224.43,Debit Card
4003,395,2024-05-21,Electronics,587.79,Credit Card
4004,144,2025-09-25,Electronics,58.18,PayPal
4005,114,2025-04-25,Fitness,516.45,Credit Card
4006,755,2025-05-07,Home,142.08,Debit Card
4007,343,2024-12-12,Home,415.74,Credit Card
4008,741,2025-11-29,Books,760.89,Debit Card
4009,776,2024-07-15,Books,625.55,Credit Card
4010,130,2025-01-27,Electronics,743.57,Debit Card
4011,515,2025-04-19,Electronics,177.13,PayPal
4012,827,2024-09-26,Books,715.92,Debit Card
4013,423,2024-03-23,Books,794.88,PayPal
4014,229,2025-05-07,Books,338.3,Debit Card
4015,215,2024-04-20,Electronics,277.75,Debit Card
4016,402,2025-10-13,Clothing,444.81,PayPal
4017,715,2025-03-07,Clothing,439.69,Debit Card
4018,513,2024-02-03,Electronics,166.07,Debit Card
4019,462,2024-04-14,Books,611.58,Debit Card
4020,681,2024-11-04,Books,73.7,PayPal
4021,1,2025-03-15,Books,192.55,Debit Card
4022,676,2024-06-04,Books,633.33,Debit Card
4023,65,2024-12-22,Clothing,481.61,Credit Card
4024,390,2024-12-12,Electronics,802.52,PayPal
4025,310,2024-09-24,Home,670.31,Credit Card
4026,513,2025-04-27,Electronics,588.33,PayPal
4027,179,2024-04-10,Fitness,550.86,PayPal
4028,224,2025-02-08,Electronics,500.24,PayPal
4029,782,2024-03-12,Books,565.32,PayPal
4030,177,2025-11-13,Books,574.44,Credit Card
4031,509,2025-05-20,Home,583.27,PayPal
4032,777,2024-06-22,Books,873.8,Credit Card
4033,587,2025-03-11,Books,327.78,Credit Card
4034,878,2024-12-21,Home,499.92,Debit Card
4035,365,2025-04-11,Books,811.93,Credit Card
4036,896,2025-12-25,Home,845.55,Debit Card
4037,260,2024-03-20,Books,339.25,PayPal
4038,493,2025-07-01,Home,306.03,Credit Card
4039,361,2025-09-17,Home,75.96,Debit Card
4040,633,2024-06-20,Clothing,624.98,PayPal
4041,642,2025-10-17,Books,511.98,Credit Card
4042,962,2025-01-15,Clothing,853.49,Debit Card
4043,87,2025-10-27,Home,411.14,Debit Card
4044,807,2024-11-10,Books,638.35,Debit Card
4045,877,2025-01-28,Books,93.02,PayPal
4046,394,2024-04-22,Fitness,25.32,Debit Card
4047,512,2025-09-23,Electronics,629.96,PayPal
4048,601,2025-03-01,Clothing,252.65,Debit Card
4049,695,2025-04-27,Home,686.08,Credit Card
4050,92,2025-08-17,Fitness,940.02,Credit Card
4051,394,2025-04-06,Home,387.67,PayPal
4052,244,2025-01-16,Home,374.69,Credit Card
4053,814,2024-09-15,Home,808.96,PayPal
4054,936,2024-02-27,Clothing,799.01,Credit Card
4055,260,2024-10-19,Electronics,219.26,Debit Card
4056,78,2025-05-22,Books,926.1,Debit Card
4057,911,2024-12-04,Books,314.96,Credit Card
4058,658,2024-02-07,Books,197.12,Debit Card
4059,491,2024-07-21,Home,647.52,Debit Card
4060,179,2024-08-13,Books,755.86,Debit Card
4061,48,2024-06-24,Clothing,62.61,Debit Card
4062,570,2024-10-07,Clothing,760.14,Debit Card
4063,146,2024-11-10,Clothing,394.37,Debit Card
4064,208,2025-04-14,Home,396.19,PayPal
4065,4,2024-03-29,Home,733.53,Credit Card
4066,141,2024-11-29,Books,91.1,Credit Card
4067,212,2025-03-30,Electronics,429.77,Debit Card
4068,857,2025-07-24,Books,900.36,PayPal
4069,396,2024-07-02,Electronics,632.07,PayPal
4070,686,2024-05-26,Clothing,469.98,Credit Card
4071,576,2025-01-26,Home,404.23,PayPal
4072,693,2024-10-13,Clothing,554.75,Credit Card
4073,981,2025-06-19,Electronics,35.56,PayPal
4074,46,2025-08-08,Books,513.66,Debit Card
4075,378,2025-04-19,Electronics,618.62,Debit Card
4076,284,2025-05-20,Clothing,437.58,PayPal
4077,10,2025-03-29,Home,688.08,Debit Card
4078,669,2025-08-26,Home,111.6,Credit Card
4079,859,2024-08-05,Books,327.62,Debit Card
4080,652,2024-09-27,Fitness,297.64,PayPal
4081,919,2025-02-19,Home,905.63,Debit Card
4082,371,2025-04-14,Books,230.24,Credit Card
4083,113,2024-03-01,Books,839.42,Debit Card
4084,241,2024-01-02,Clothing,181.75,Debit Card
4085,579,2025-05-12,Electronics,863.82,Credit Card
4086,97,2025-10-30,Clothing,813.49,Debit Card
4087,612,2024-07-03,Books,651.61,Credit Card
4088,676,2024-12-31,Books,770.44,PayPal
4089,164,2024-06-28,Electronics,454.97,Credit Card
4090,117,2025-07-31,Home,205.29,Credit Card
4091,218,2024-05-04,Fitness,867.89,Debit Card
4092,499,2024-11-11,Home,964.39,Debit Card
4093,736,2025-04-03,Electronics,446.54,Credit Card
4094,526,2025-06-14,Home,888.47,PayPal
4095,779,2024-02-11,Books,75.02,Debit Card
4096,263,2024-11-26,Fitness,723.63,Credit Card
4097,383,2024-04-24,Fitness,391.92,PayPal
4098,7,2025-03-12,Fitness,249.06,Debit Card
4099,386,2024-09-20,Clothing,877.06,PayPal
4100,482,2025-11-08,Books,158.49,Credit Card
4101,370,2025-12-25,Fitness,22.72,Credit Card
4102,333,2024-12-28,Clothing,781.84,PayPal
4103,422,2024-09-03,Electronics,843.52,Debit Card
4104,776,2024-10-18,Home,694.36,PayPal
4105,601,2024-09-02,Books,800.41,Credit Card
4106,409,2025-11-23,Clothing,113.0,Credit Card
4107,534,2025-09-08,Fitness,868.8,Debit Card
4108,744,2025-06-30,Books,502.45,PayPal
4109,804,2025-08-20,Clothing,169.57,PayPal
4110,951,2024-05-13,Books,23.97,Debit Card
4111,137,2025-11-21,Home,358.36,Credit Card
4112,579,2025-09-11,Home,203.77,Credit Card
4113,699,2024-09-18,Home,98.02,Credit Card
4114,923,2024-05-19,Clothing,210.43,Credit Card
4115,988,2025-01-13,Books,612.63,Credit Card
4116,830,2025-08-27,Clothing,646.79,Credit Card
4117,879,2024-03-19,Clothing,144.37,Credit Card
4118,382,2024-09-19,Clothing,289.28,Credit Card
4119,696,2025-10-07,Home,672.34,Debit Card
4120,42,2024-05-07,Clothing,715.02,PayPal
4121,981,2025-05-30,Home,654.92,Credit Card
4122,963,2025-09-04,Clothing,493.23,Debit Card
4123,544,2024-03-23,Home,28.68,Debit Card
4124,9,2024-01-20,Home,744.26,Credit Card
4125,633,2024-03-16,Fitness,943.65,Credit Card
4126,788,2025-06-12,Home,569.55,Debit Card
4127,513,2025-06-28,Clothing,474.87,PayPal
4128,316,2025-08-09,Home,570.75,Credit Card
4129,55,2024-09-27,Home,841.55,Credit Card
4130,862,2024-06-30,Fitness,473.78,Debit Card
4131,403,2024-03-07,Home,147.21,PayPal
4132,992,2025-10-28,Electronics,819.23,Debit Card
4133,588,2025-06-27,Electronics,840.01,Credit Card
4134,931,2025-12-04,Books,598.79,Credit Card
4135,622,2024-07-01,Electronics,718.65,Debit Card
4136,971,2025-05-07,Clothing,153.26,PayPal
4137,607,2025-10-15,Fitness,959.06,Credit Card
4138,786,2024-11-03,Home,436.27,Credit Card
4139,759,2024-04-24,Fitness,957.27,Credit Card
4140,879,2025-08-06,Fitness,236.27,PayPal
4141,364,2025-09-18,Electronics,929.24,Credit Card
4142,302,2024-09-12,Fitness,842.22,Credit Card
4143,563,2025-02-28,Books,201.01,Debit Card
4144,1000,2024-06-30,Books,157.24,Debit Card
4145,132,2024-04-25,Books,717.38,PayPal
4146,984,2025-07-22,Home,959.51,Debit Card
4147,49,2025-08-30,Fitness,158.24,Debit Card
4148,425,2024-08-21,Home,21.13,Credit Card
4149,459,2025-07-07,Books,761.52,Credit Card
4150,980,2025-07-13,Home,46.96,PayPal
4151,38,2025-05-26,Fitness,450.39,Debit Card
4152,784,2024-03-06,Fitness,301.16,PayPal
4153,98,2025-08-09,Clothing,813.39,Credit Card
4154,242,2025-03-21,Clothing,146.2,Debit Card
4155,963,2024-11-25,Home,176.87,Debit Card
4156,909,2025-07-19,Home,844.7,PayPal
4157,382,2024-05-08,Electronics,734.67,Credit Card
4158,37,2025-03-11,Fitness,602.19,PayPal
4159,892,2024-02-21,Home,685.96,Debit Card
4160,79,2024-06-27,Clothing,569.15,Credit Card
4161,408,2025-11-02,Clothing,212.12,Credit Card
4162,670,2024-12-16,Fitness,571.0,Credit Card
4163,1000,2024-10-31,Books,632.92,Credit Card
4164,87,2025-03-04,Electronics,156.84,Credit Card
4165,661,2025-02-13,Books,537.18,PayPal
4166,93,2025-07-07,Electronics,282.62,Credit Card
4167,243,2025-06-07,Electronics,787.33,Debit Card
4168,513,2024-03-01,Clothing,486.06,Debit Card
4169,44,2024-07-14,Electronics,474.83,PayPal
4170,570,2024-04-05,Books,326.08,Credit Card
4171,136,2024-02-04,Electronics,159.12,Credit Card
4172,530,2025-12-30,Home,67.33,PayPal
4173,454,2025-10-22,Home,963.34,PayPal
4174,923,2024-06-22,Books,905.67,Debit Card
4175,537,2025-07-20,Fitness,105.15,Debit Card
4176,99,2024-04-11,Home,765.79,Debit Card
4177,978,2024-09-08,Fitness,342.17,Debit Card
4178,679,2024-09-05,Home,910.17,Credit Card
4179,231,2024-05-03,Electronics,836.92,Credit Card
4180,966,2024-10-27,Books,980.02,Credit Card
4181,8,2024-03-29,Clothing,152.89,PayPal
4182,921,2025-11-12,Electronics,82.14,Debit Card
4183,75,2024-08-14,Clothing,118.59,Debit Card
4184,901,2024-10-18,Clothing,301.2,Credit Card
4185,437,2025-12-21,Books,897.1,Debit Card
4186,231,2024-09-14,Electronics,460.07,Debit Card
4187,16,2025-05-22,Fitness,418.49,PayPal
4188,955,2025-07-01,Clothing,393.54,Debit Card
4189,124,2025-04-15,Electronics,718.18,Credit Card
4190,603,2025-08-09,Clothing,812.19,Credit Card
4191,325,2025-11-05,Clothing,577.45,PayPal
4192,17,2025-11-10,Fitness,676.37,Debit Card
4193,987,2025-12-03,Books,929.65,Credit Card
4194,78,2024-12-06,Electronics,728.44,Debit Card
4195,991,2025-07-23,Books,516.1,Credit Card
4196,632,2025-03-26,Electronics,60.72,PayPal
4197,781,2025-01-11,Electronics,394.62,Credit Card
4198,419,2025-03-15,Electronics,592.0,Debit Card
4199,541,2025-06-07,Electronics,797.05,Credit Card
4200,834,2025-09-08,Home,,Credit Card
4201,625,2024-12-07,Home,208.36,Debit Card
4202,304,2024-02-03,Fitness,136.08,Credit Card
4203,825,2024-01-19,Books,403.24,Debit Card
4204,326,2025-08-12,Home,486.67,PayPal
4205,399,2025-05-29,Home,126.81,Credit Card
4206,979,2025-07-21,Clothing,258.03,Debit Card
4207,401,2024-11-09,Fitness,432.19,PayPal
4208,499,2025-09-01,Books,49.01,PayPal
4209,437,2024-12-17,Clothing,504.66,PayPal
4210,646,2025-03-02,Fitness,68.09,Debit Card
4211,629,2025-11-12,Home,637.23,PayPal
4212,885,2025-11-23,Electronics,144.28,PayPal
4213,937,2024-12-06,Fitness,947.83,PayPal
4214,738,2025-10-19,Books,214.91,Debit Card
4215,884,2025-01-22,Electronics,319.2,Debit Card
4216,960,2025-07-14,Home,709.7,PayPal
4217,256,2024-03-26,Books,710.23,PayPal
4218,936,2024-06-03,Books,393.83,Credit Card
4219,847,2024-09-28,Clothing,745.28,Credit Card
4220,832,2025-06-25,Books,467.0,Credit Card
4221,534,2024-09-03,Electronics,503.1,PayPal
4222,294,2024-08-12,Home,149.57,Credit Card
4223,459,2024-07-05,Books,413.74,PayPal
4224,644,2025-04-15,Electronics,487.07,Debit Card
4225,12,2025-12-22,Electronics,156.76,Debit Card
4226,495,2024-11-24,Clothing,532.71,PayPal
4227,962,2024-03-24,Home,611.74,PayPal
4228,592,2025-04-15,Electronics,670.51,Credit Card
4229,532,2025-03-12,Electronics,279.13,PayPal
4230,98,2025-12-26,Books,466.2,PayPal
4231,574,2024-07-25,Books,390.12,Credit Card
4232,284,2025-09-21,Fitness,518.55,Credit Card
4233,925,2025-10-17,Books,981.65,PayPal
4234,57,2025-01-06,Clothing,993.14,Credit Card
4235,138,2025-09-11,Books,503.73,Credit Card
4236,890,2025-04-03,Fitness,961.35,Credit Card
4237,642,2024-02-18,Clothing,338.67,Credit Card
4238,100,2024-11-07,Fitness,282.96,PayPal
4239,232,2024-01-17,Electronics,224.2,Credit Card
4240,248,2025-04-17,Clothing,736.28,Debit Card
4241,727,2025-10-29,Books,348.91,Credit Card
4242,401,2025-04-22,Electronics,112.85,Debit Card
4243,474,2024-09-13,Clothing,458.83,Credit Card
4244,226,2025-03-05,Clothing,662.34,PayPal
4245,346,2025-12-20,Fitness,223.89,Credit Card
4246,2,2024-05-21,Clothing,565.73,Credit Card
4247,966,2024-10-11,Electronics,840.85,Debit Card
4248,189,2024-11-20,Electronics,513.25,PayPal
4249,305,2025-01-01,Fitness,108.15,Credit Card
4250,383,2024-05-17,Home,616.44,PayPal
4251,967,2024-03-24,Books,888.25,Debit Card
4252,545,2025-02-20,Books,317.38,Credit Card
4253,318,2024-01-24,Books,681.31,Credit Card
4254,797,2025-10-18,Clothing,369.78,PayPal
4255,988,2025-04-22,Home,106.47,PayPal
4256,269,2025-12-09,Books,217.74,Credit Card
4257,709,2024-08-24,Home,421.92,PayPal
4258,423,2024-11-22,Fitness,867.35,Debit Card
4259,799,2025-02-06,Fitness,855.14,Credit Card
4260,792,2024-08-05,Home,873.35,PayPal
4261,291,2024-11-16,Electronics,171.06,Debit Card
4262,698,2025-12-31,Electronics,526.68,Credit Card
4263,693,2024-07-18,Home,350.32,Debit Card
4264,776,2024-08-19,Electronics,835.64,Debit Card
4265,455,2025-07-05,Electronics,222.54,PayPal
4266,666,2024-10-12,Home,201.05,Credit Card
4267,690,2025-01-03,Clothing,319.13,Debit Card
4268,757,2025-09-16,Electronics,363.41,PayPal
4269,796,2024-12-14,Home,683.37,Credit Card
4270,674,2025-06-11,Fitness,636.99,PayPal
4271,496,2025-05-03,Clothing,378.37,Debit Card
4272,453,2025-03-17,Home,225.91,PayPal
4273,160,2024-01-28,Books,615.46,Credit Card
4274,678,2024-08-12,Electronics,613.18,Debit Card
4275,210,2025-02-11,Books,917.56,PayPal
4276,627,2025-01-31,Books,187.48,PayPal
4277,926,2024-12-18,Home,753.73,PayPal
4278,867,2024-09-14,Electronics,783.95,PayPal
4279,1,2024-12-13,Books,480.72,PayPal
4280,410,2025-12-04,Home,334.25,Debit Card
4281,349,2025-03-30,Clothing,338.99,PayPal
4282,193,2024-04-27,Home,801.1,Credit Card
4283,646,2025-06-03,Home,73.51,Debit Card
4284,776,2024-06-18,Home,819.33,Credit Card
4285,996,2024-03-10,Books,236.24,Credit Card
4286,160,2025-01-12,Electronics,750.76,Credit Card
4287,37,2024-09-26,Home,648.03,Credit Card
4288,818,2025-02-13,Books,440.73,Credit Card
4289,912,2025-03-03,Home,126.95,PayPal
4290,31,2025-09-20,Fitness,125.45,PayPal
4291,939,2024-08-26,Clothing,433.31,PayPal
4292,616,2024-07-03,Books,546.25,PayPal
4293,553,2025-11-08,Fitness,225.9,Credit Card
4294,876,2024-12-30,Books,407.79,PayPal
4295,524,2024-11-05,Books,524.72,PayPal
4296,627,2024-05-24,Clothing,781.53,PayPal
4297,342,2024-09-11,Clothing,68.73,Credit Card
4298,241,2024-10-08,Home,425.3,Debit Card
4299,803,2025-06-07,Clothing,809.05,Credit Card
4300,360,2025-01-25,Home,858.9,PayPal
4301,948,2025-04-18,Books,376.36,Debit Card
4302,282,2024-02-16,Books,678.59,Debit Card
4303,500,2024-01-24,Home,938.38,Credit Card
4304,783,2025-09-16,Fitness,265.66,Debit Card
4305,542,2024-03-06,Books,164.35,Credit Card
4306,873,2024-05-01,Electronics,279.04,Debit Card
4307,93,2025-12-10,Clothing,44.75,Credit Card
4308,151,2025-12-05,Clothing,183.19,PayPal
4309,691,2025-06-14,Fitness,160.79,PayPal
4310,847,2025-06-26,Fitness,891.17,PayPal
4311,140,2025-07-01,Home,710.09,PayPal
4312,428,2025-10-18,Clothing,850.21,PayPal
4313,846,2024-02-13,Electronics,570.55,Credit Card
4314,13,2025-12-20,Fitness,735.03,PayPal
4315,423,2024-07-29,Electronics,409.25,Debit Card
4316,793,2025-06-27,Books,262.39,Credit Card
4317,823,2025-09-29,Fitness,857.64,Credit Card
4318,298,2025-06-24,Books,990.8,Debit Card
4319,36,2025-06-24,Books,406.03,Debit Card
4320,825,2024-08-04,Clothing,787.94,Credit Card
4321,115,2025-02-16,Fitness,115.92,Debit Card
4322,414,2024-02-23,Electronics,512.97,Credit Card
4323,630,2025-12-20,Books,962.16,Debit Card
4324,821,2024-07-07,Fitness,248.32,PayPal
4325,951,2025-10-21,Clothing,144.55,Debit Card
4326,37,2024-08-10,Fitness,376.86,PayPal
4327,671,2024-05-05,Fitness,440.43,Debit Card
4328,418,2024-10-02,Clothing,965.7,Debit Card
4329,327,2025-09-02,Clothing,350.32,PayPal
4330,979,2025-08-12,Clothing,810.01,PayPal
4331,131,2024-09-05,Clothing,55.1,Debit Card
4332,118,2025-07-03,Electronics,843.91,PayPal
4333,207,2024-05-21,Books,960.19,Credit Card
4334,607,2024-11-04,Books,442.03,PayPal
4335,473,2025-08-17,Books,778.33,PayPal
4336,775,2024-11-14,Books,391.42,PayPal
4337,875,2024-11-27,Books,32.0,Credit Card
4338,863,2025-07-25,Clothing,840.38,Credit Card
4339,726,2025-07-25,Books,730.07,PayPal
4340,430,2025-09-19,Fitness,279.29,PayPal
4341,107,2024-07-30,Books,126.56,PayPal
4342,565,2025-06-17,Books,936.57,Debit Card
4343,158,2024-08-14,Electronics,978.33,Credit Card
4344,679,2024-12-01,Electronics,725.96,Credit Card
4345,135,2024-08-21,Clothing,595.02,PayPal
4346,798,2025-01-02,Electronics,881.14,Debit Card
4347,304,2024-09-13,Electronics,198.85,PayPal
4348,447,2024-12-23,Electronics,167.58,Debit Card
4349,279,2024-05-15,Electronics,499.36,Debit Card
4350,43,2025-09-02,Books,349.84,Credit Card
4351,940,2025-06-03,Clothing,940.25,Debit Card
4352,646,2024-08-28,Books,242.43,Debit Card
4353,994,2025-07-29,Fitness,296.92,Credit Card
4354,22,2024-06-17,Home,258.88,Credit Card
4355,853,2025-09-15,Fitness,182.91,PayPal
4356,492,2024-02-29,Books,526.35,PayPal
4357,487,2024-05-19,Fitness,852.22,Debit Card
4358,708,2025-12-08,Clothing,453.46,Credit Card
4359,903,2024-09-03,Electronics,158.11,PayPal
4360,672,2024-01-21,Books,195.09,PayPal
4361,616,2024-06-11,Home,999.38,Debit Card
4362,242,2024-05-25,Electronics,406.62,PayPal
4363,732,2024-01-31,Fitness,601.34,Debit Card
4364,650,2025-01-09,Fitness,671.16,Credit Card
4365,629,2025-06-17,Fitness,163.7,Debit Card
4366,634,2025-08-08,Home,759.17,Credit Card
4367,775,2024-10-17,Electronics,577.43,PayPal
4368,986,2025-01-10,Electronics,345.13,PayPal
4369,498,2025-01-24,Books,160.29,PayPal
4370,966,2024-08-16,Books,437.44,Credit Card
4371,489,2024-12-02,Home,261.74,PayPal
4372,6,2024-06-23,Books,819.9,Debit Card
4373,947,2025-06-19,Fitness,332.12,Credit Card
4374,266,2024-11-11,Fitness,378.48,Credit Card
4375,213,2025-06-14,Fitness,742.5,Debit Card
4376,174,2024-05-23,Books,868.37,Credit Card
4377,704,2024-10-30,Fitness,167.36,PayPal
4378,933,2024-06-20,Home,276.47,PayPal
4379,629,2025-08-16,Fitness,162.99,Credit Card
4380,332,2025-04-12,Electronics,27.13,Credit Card
4381,419,2025-01-01,Books,632.33,Credit Card
4382,406,2024-08-15,Fitness,478.11,Credit Card
4383,833,2025-06-30,Books,661.7,Credit Card
4384,152,2025-06-10,Home,793.51,PayPal
4385,399,2025-12-16,Clothing,626.85,PayPal
4386,673,2024-04-08,Fitness,563.36,Credit Card
4387,47,2025-02-26,Books,799.01,Credit Card
4388,103,2024-08-31,Fitness,539.01,Debit Card
4389,548,2024-04-28,Clothing,907.94,PayPal
4390,686,2025-01-08,Clothing,154.98,PayPal
4391,670,2025-05-19,Home,136.12,Debit Card
4392,65,2025-06-14,Clothing,968.02,Debit Card
4393,605,2024-05-27,Home,323.08,PayPal
4394,742,2025-08-11,Fitness,588.8,Debit Card
4395,336,2024-10-22,Clothing,130.81,Credit Card
4396,539,2024-10-28,Electronics,136.58,Credit Card
4397,207,2025-10-31,Books,861.44,PayPal
4398,99,2025-12-12,Electronics,155.96,PayPal
4399,299,2024-11-24,Electronics,729.17,Credit Card
4400,5,2025-01-23,Electronics,,Debit Card
4401,512,2025-10-02,Books,599.39,Debit Card
4402,901,2024-07-19,Books,551.39,Debit Card
4403,547,2024-06-18,Electronics,803.81,Debit Card
4404,897,2024-03-01,Clothing,72.52,PayPal
4405,818,2024-08-26,Home,73.05,Debit Card
4406,407,2025-02-16,Books,970.9,PayPal
4407,474,2025-12-21,Clothing,868.01,Debit Card
4408,77,2024-04-24,Fitness,676.72,Debit Card
4409,328,2025-12-15,Books,109.23,PayPal
4410,40,2025-06-17,Clothing,707.79,Credit Card
4411,50,2024-10-20,Books,57.91,PayPal
4412,416,2025-01-26,Books,694.02,Debit Card
4413,986,2025-08-11,Clothing,988.08,Debit Card
4414,241,2025-05-04,Electronics,915.29,PayPal
4415,478,2024-07-23,Home,798.34,PayPal
4416,941,2024-09-16,Home,957.55,PayPal
4417,708,2025-01-05,Clothing,479.11,PayPal
4418,132,2024-02-21,Clothing,477.47,PayPal
4419,831,2025-05-03,Home,99.37,PayPal
4420,932,2025-10-02,Home,431.99,PayPal
4421,791,2024-07-02,Fitness,948.59,Debit Card
4422,783,2024-02-08,Books,990.67,PayPal
4423,468,2025-05-12,Fitness,433.72,Credit Card
4424,705,2025-12-24,Books,676.66,Credit Card
4425,554,2025-05-05,Fitness,142.73,PayPal
4426,876,2025-01-31,Electronics,203.79,PayPal
4427,351,2024-01-04,Home,201.13,Credit Card
4428,838,2025-09-17,Home,846.35,PayPal
4429,72,2024-12-06,Clothing,453.1,Debit Card
4430,94,2024-03-29,Clothing,147.73,Debit Card
4431,867,2024-08-30,Electronics,541.5,Debit Card
4432,321,2024-06-11,Fitness,250.55,Credit Card
4433,966,2025-04-23,Clothing,978.44,Credit Card
4434,386,2025-09-09,Electronics,384.22,Credit Card
4435,204,2025-03-04,Home,564.25,Credit Card
4436,693,2025-03-12,Home,310.85,Debit Card
4437,610,2024-06-15,Fitness,302.66,Credit Card
4438,573,2024-06-02,Home,228.79,Debit Card
4439,34,2025-05-02,Electronics,690.44,Credit Card
4440,958,2024-04-03,Fitness,502.65,PayPal
4441,527,2025-12-09,Home,956.13,Debit Card
4442,206,2025-05-04,Fitness,102.2,Debit Card
4443,211,2024-07-21,Books,542.82,PayPal
4444,978,2025-08-29,Clothing,358.43,Debit Card
4445,782,2024-10-10,Home,122.82,PayPal
4446,248,2025-03-26,Clothing,281.58,PayPal
4447,52,2025-06-06,Home,505.08,Credit Card
4448,528,2025-04-23,Books,916.66,Debit Card
4449,15,2025-08-02,Fitness,160.13,PayPal
4450,469,2025-05-17,Fitness,655.98,Debit Card
4451,708,2024-05-30,Books,170.51,PayPal
4452,492,2025-11-19,Home,120.28,Credit Card
4453,648,2024-01-02,Books,263.74,Debit Card
4454,157,2025-08-15,Clothing,359.79,Debit Card
4455,346,2024-10-29,Books,896.25,Credit Card
4456,258,2024-12-20,Books,270.61,Credit Card
4457,290,2024-11-07,Electronics,247.28,Credit Card
4458,827,2024-05-09,Home,921.84,Debit Card
4459,731,2024-05-27,Fitness,67.61,Debit Card
4460,838,2024-07-24,Electronics,112.18,Debit Card
4461,305,2024-05-29,Home,813.8,Debit Card
4462,442,2024-01-12,Home,605.72,PayPal
4463,574,2024-07-26,Clothing,823.09,PayPal
4464,617,2025-11-15,Clothing,594.03,Credit Card
4465,511,2025-12-12,Electronics,907.93,PayPal
4466,924,2025-10-08,Books,242.54,Credit Card
4467,72,2024-09-05,Books,381.7,PayPal
4468,980,2024-02-07,Fitness,803.48,Debit Card
4469,213,2024-02-22,Fitness,457.94,Debit Card
4470,775,2024-02-16,Fitness,22.16,Credit Card
4471,410,2024-05-03,Electronics,619.3,Credit Card
4472,31,2024-02-28,Fitness,891.41,PayPal
4473,157,2025-12-09,Fitness,512.37,PayPal
4474,567,2025-01-10,Books,891.33,Debit Card
4475,542,2024-11-07,Books,128.29,Credit Card
4476,993,2024-04-10,Electronics,950.05,Debit Card
4477,464,2024-05-29,Electronics,714.38,Debit Card
4478,161,2024-07-06,Home,793.76,PayPal
4479,74,2025-01-23,Clothing,854.03,PayPal
4480,662,2024-09-05,Fitness,796.12,Credit Card
4481,202,2025-04-09,Clothing,521.73,Credit Card
4482,153,2025-01-06,Books,197.29,Credit Card
4483,636,2025-11-05,Electronics,52.29,PayPal
4484,376,2025-11-06,Books,132.61,PayPal
4485,166,2024-11-01,Books,46.43,Debit Card
4486,92,2024-03-29,Clothing,535.17,Credit Card
4487,400,2024-03-03,Fitness,649.54,Debit Card
4488,373,2025-10-11,Books,824.39,Credit Card
4489,891,2025-05-12,Fitness,771.86,PayPal
4490,804,2024-12-05,Electronics,241.75,Debit Card
4491,161,2024-05-09,Home,387.76,PayPal
4492,272,2024-07-10,Books,409.8,PayPal
4493,790,2025-07-24,Fitness,750.65,PayPal
4494,649,2024-12-18,Home,903.6,Debit Card
4495,206,2024-11-04,Home,636.46,Credit Card
4496,997,2025-11-05,Fitness,718.08,Debit Card
4497,242,2025-11-14,Electronics,879.5,Debit Card
4498,174,2025-10-19,Fitness,512.08,Debit Card
4499,698,2025-09-05,Electronics,750.31,PayPal
4500,125,2025-07-24,Clothing,643.87,PayPal
4501,643,2024-05-23,Clothing,947.4,PayPal
4502,67,2025-09-21,Home,832.98,Debit Card
4503,549,2024-12-17,Books,617.98,Debit Card
4504,270,2024-07-18,Books,467.13,Credit Card
4505,604,2024-07-30,Clothing,913.8,PayPal
4506,57,2024-09-07,Books,101.12,Credit Card
4507,46,2024-12-10,Fitness,441.65,PayPal
4508,143,2025-09-10,Electronics,540.09,Credit Card
4509,603,2024-01-06,Clothing,300.09,PayPal
4510,85,2025-07-23,Books,498.56,Credit Card
4511,162,2025-02-18,Home,73.73,Credit Card
4512,53,2024-09-10,Home,654.34,PayPal
4513,517,2025-01-26,Clothing,348.62,PayPal
4514,517,2024-03-20,Books,114.7,PayPal
4515,953,2025-03-17,Electronics,667.09,Debit Card
4516,941,2025-11-17,Clothing,490.13,Debit Card
4517,423,2024-01-28,Electronics,968.62,Credit Card
4518,939,2024-02-16,Fitness,859.22,PayPal
4519,961,2025-11-12,Books,877.52,Debit Card
4520,299,2025-12-18,Books,646.99,Debit Card
4521,634,2024-09-03,Clothing,670.97,Credit Card
4522,808,2025-10-05,Electronics,41.23,PayPal
4523,940,2025-07-06,Books,647.46,PayPal
4524,790,2025-09-12,Clothing,320.75,PayPal
4525,509,2024-08-24,Home,762.26,PayPal
4526,483,2024-07-19,Fitness,68.65,Debit Card
4527,177,2024-02-01,Clothing,888.83,Credit Card
